fecha,P_mm,ETP_mm,T_min_C,T_max_C,Q_m3s,Q_mm
2005-08-25,1.45,10.558,17.14,25.44,4.96,0.9591
2005-08-26,0.0,9.849,17.16,24.64,6.31,1.2201
2005-08-27,0.344,11.932,15.23,25.69,5.45,1.0538
2005-08-28,0.0,10.081,16.88,24.67,6.21,1.2008
2005-08-29,0.532,10.737,17.42,25.8,6.21,1.2008
2005-08-30,13.039,12.347,14.78,25.83,5.64,1.0906
2005-08-31,1.081,10.251,15.84,24.09,5.545,1.0722
2005-09-01,0.366,10.955,17.39,26.0,6.115,1.1824
2005-09-02,0.0,11.036,17.72,26.31,5.26,1.0171
2005-09-03,13.384,11.833,15.59,25.73,4.595,0.8885
2005-09-04,0.0,11.591,17.56,26.81,4.975,0.962
2005-09-05,5.301,9.681,18.14,25.11,5.07,0.9804
2005-09-06,2.625,11.36,18.19,26.98,5.925,1.1457
2005-09-07,0.0,10.012,17.48,24.97,5.64,1.0906
2005-09-08,0.0,11.537,17.09,26.39,5.165,0.9987
2005-09-09,0.0,10.554,16.52,24.86,4.785,0.9253
2005-09-10,0.0,9.692,18.47,25.34,4.425,0.8556
2005-09-11,0.0,10.743,16.62,25.16,4.125,0.7976
2005-09-12,0.0,10.664,17.66,25.8,4.05,0.7831
2005-09-13,0.0,11.875,15.89,25.92,4.05,0.7831
2005-09-14,4.219,9.588,18.67,25.38,4.05,0.7831
2005-09-15,0.0,10.449,18.34,26.06,4.05,0.7831
2005-09-16,0.0,10.485,18.17,25.97,4.05,0.7831
2005-09-17,0.0,12.662,16.09,26.97,3.9,0.7541
2005-09-18,0.0,11.488,17.19,26.38,3.9,0.7541
2005-09-19,0.0,9.355,17.09,23.95,3.9,0.7541
2005-09-20,0.0,12.839,16.38,27.36,3.9,0.7541
2005-09-21,2.824,10.741,17.5,25.77,3.9,0.7541
2005-09-22,20.581,10.292,15.97,24.16,5.26,1.0171
2005-09-23,6.666,8.269,16.89,22.59,5.165,0.9987
2005-09-24,3.534,9.896,16.28,23.94,5.64,1.0906
2005-09-25,11.299,9.667,17.23,24.39,5.64,1.0906
2005-09-26,15.519,8.821,16.09,22.59,9.57,1.8505
2005-09-27,11.509,8.315,16.42,22.3,16.85,3.2582
2005-09-28,2.464,10.614,16.69,25.06,7.4,1.4309
2005-09-29,4.579,9.259,15.78,22.88,7.5,1.4502
2005-09-30,0.0,10.69,17.23,25.56,10.09,1.9511
2005-10-01,23.912,8.438,16.67,22.64,7.6,1.4696
2005-10-02,3.918,10.758,15.69,24.55,9.83,1.9008
2005-10-03,0.593,9.475,17.12,24.14,15.51,2.9991
2005-10-04,0.0,10.319,16.44,24.59,10.97,2.1212
2005-10-05,3.177,9.685,16.0,23.56,9.11,1.7616
2005-10-06,0.869,8.174,16.97,22.62,14.68,2.8386
2005-10-07,16.575,10.529,15.81,24.42,9.18,1.7751
2005-10-08,0.0,11.443,16.27,25.81,10.09,1.9511
2005-10-09,27.217,8.621,16.0,22.39,8.54,1.6513
2005-10-10,0.0,10.126,15.67,23.89,9.14,1.7674
2005-10-11,9.169,8.963,17.3,23.78,29.6,5.7236
2005-10-12,15.162,9.145,17.14,23.88,106.2,20.5355
2005-10-13,20.141,9.287,16.88,23.84,23.11,4.4687
2005-10-14,7.74,9.125,16.5,23.39,14.25,2.7555
2005-10-15,10.768,8.11,16.38,22.17,143.7,27.7868
2005-10-16,0.0,7.813,17.69,22.89,24.7,4.7762
2005-10-17,13.546,8.46,17.7,23.61,70.61,13.6536
2005-10-18,6.829,10.727,16.05,24.97,18.63,3.6024
2005-10-19,16.505,9.301,17.5,24.41,22.14,4.2811
2005-10-20,0.0,9.383,16.86,24.03,12.57,2.4306
2005-10-21,4.967,8.99,17.5,24.09,11.88,2.2972
2005-10-22,29.695,8.123,17.03,22.78,13.86,2.6801
2005-10-23,4.8,7.61,17.31,22.45,78.3,15.1406
2005-10-24,20.825,6.48,16.66,20.73,28.07,5.4278
2005-10-25,24.912,8.279,16.31,22.44,105.2,20.3422
2005-10-26,0.0,9.545,16.62,24.14,39.83,7.7018
2005-10-27,11.072,8.454,16.88,23.09,27.66,5.3485
2005-10-28,20.68,7.207,17.08,21.89,49.08,9.4904
2005-10-29,21.029,8.854,17.0,23.67,46.2,8.9335
2005-10-30,3.921,8.455,16.59,22.92,53.4,10.3258
2005-10-31,23.027,7.827,17.36,22.83,35.41,6.8471
2005-11-01,18.87,6.712,18.03,22.2,22.24,4.3005
2005-11-02,0.0,8.873,16.78,23.59,18.15,3.5096
2005-11-03,3.708,8.976,16.77,23.72,14.52,2.8077
2005-11-04,11.382,10.039,16.59,24.86,13.1,2.5331
2005-11-05,0.0,8.634,16.8,23.38,60.88,11.7721
2005-11-06,3.717,9.715,16.39,24.36,15.86,3.0668
2005-11-07,6.44,9.189,16.83,24.08,17.67,3.4168
2005-11-08,0.0,8.899,16.48,23.5,13.8,2.6685
2005-11-09,17.003,8.427,17.45,23.7,12.23,2.3649
2005-11-10,32.317,8.905,17.52,24.31,11.57,2.2372
2005-11-11,40.673,7.32,16.55,21.77,15.92,3.0784
2005-11-12,15.22,7.746,16.91,22.55,16.26,3.1441
2005-11-13,30.418,5.938,17.3,20.91,104.3,20.1681
2005-11-14,0.0,9.954,16.16,24.62,33.95,6.5648
2005-11-15,1.852,8.263,17.28,23.47,93.9,18.1571
2005-11-16,10.601,8.817,16.72,23.7,33.86,6.5474
2005-11-17,0.0,8.093,16.89,23.0,25.9,5.0082
2005-11-18,0.0,9.387,16.59,24.33,28.18,5.4491
2005-11-19,0.0,8.633,17.03,23.77,25.9,5.0082
2005-11-20,37.819,9.137,16.88,24.27,141.6,27.3807
2005-11-21,18.069,7.414,17.5,22.75,51.3,9.9197
2005-11-22,45.475,7.544,17.34,22.78,52.56,10.1633
2005-11-23,14.328,8.401,16.12,22.86,75.64,14.6262
2005-11-24,5.388,7.981,17.09,23.11,49.08,9.4904
2005-11-25,2.087,9.143,16.08,23.75,61.08,11.8108
2005-11-26,0.0,7.131,17.0,22.09,62.0,11.9887
2005-11-27,0.0,8.643,16.06,23.16,57.84,11.1843
2005-11-28,0.0,10.14,15.48,24.61,25.9,5.0082
2005-11-29,0.0,9.641,15.91,24.3,19.4,3.7513
2005-11-30,0.0,8.489,16.44,23.28,16.06,3.1055
2005-12-01,0.0,8.64,16.08,23.2,14.32,2.769
2005-12-02,0.0,8.273,16.42,23.03,13.63,2.6356
2005-12-03,7.575,8.63,17.44,24.23,14.25,2.7555
2005-12-04,0.0,7.171,18.19,23.14,13.1,2.5331
2005-12-05,12.046,7.397,16.59,22.14,168.0,32.4856
2005-12-06,5.613,8.919,15.97,23.52,104.4,20.1875
2005-12-07,0.0,7.878,16.89,22.95,28.34,5.48
2005-12-08,14.367,6.501,17.69,22.02,114.0,22.0438
2005-12-09,5.834,8.857,17.14,24.33,46.68,9.0263
2005-12-10,0.0,8.131,17.98,24.11,27.76,5.3679
2005-12-11,0.0,8.555,17.38,24.16,19.6,3.79
2005-12-12,28.006,7.129,17.05,22.22,16.65,3.2196
2005-12-13,0.0,9.302,16.59,24.48,13.98,2.7033
2005-12-14,56.482,7.601,16.95,22.7,63.69,12.3155
2005-12-15,0.0,8.229,17.03,23.52,24.94,4.8226
2005-12-16,17.514,8.779,16.44,23.73,97.3,18.8146
2005-12-17,0.0,8.697,17.34,24.31,40.45,7.8217
2005-12-18,0.0,8.624,16.64,23.7,58.56,11.3235
2005-12-19,0.0,7.43,16.2,21.92,61.13,11.8205
2005-12-20,28.826,8.249,16.48,23.12,33.41,6.4604
2005-12-21,27.706,7.73,16.33,22.38,27.45,5.3079
2005-12-22,12.558,6.65,16.73,21.44,27.87,5.3891
2005-12-23,0.0,6.737,16.88,21.64,49.05,9.4846
2005-12-24,0.0,6.707,17.09,21.78,31.7,6.1297
2005-12-25,0.0,9.022,15.55,23.38,36.23,7.0057
2005-12-26,0.0,7.722,16.52,22.5,27.72,5.3601
2005-12-27,0.0,8.488,16.12,23.12,21.31,4.1206
2005-12-28,0.0,9.153,15.19,23.27,17.03,3.293
2005-12-29,0.0,9.143,15.3,23.33,14.35,2.7748
2005-12-30,0.0,8.407,16.16,23.03,12.4,2.3977
2005-12-31,0.0,9.459,15.98,24.2,10.74,2.0768
2006-01-01,0.0,8.439,17.09,23.77,9.104,1.7604
2006-01-02,0.0,9.115,16.83,24.38,8.583,1.6597
2006-01-03,0.0,7.201,17.03,22.25,11.26,2.1773
2006-01-04,0.873,7.968,16.06,22.39,12.49,2.4151
2006-01-05,0.477,6.475,16.97,21.36,13.95,2.6975
2006-01-06,0.445,7.234,16.86,22.12,36.7,7.0965
2006-01-07,2.5,5.994,16.39,20.34,51.68,9.9932
2006-01-08,0.419,8.193,16.25,22.77,37.95,7.3383
2006-01-09,0.0,8.191,16.06,22.61,43.13,8.3399
2006-01-10,26.127,8.185,17.47,23.67,22.46,4.343
2006-01-11,1.432,8.285,17.69,23.94,21.08,4.0762
2006-01-12,0.0,8.101,17.44,23.53,23.84,4.6099
2006-01-13,0.0,10.399,16.42,25.52,19.07,3.6875
2006-01-14,5.792,12.319,13.33,25.86,16.95,3.2776
2006-01-15,11.286,6.854,17.78,22.36,23.66,4.5751
2006-01-16,45.866,7.505,17.7,23.0,114.7,22.1791
2006-01-17,0.0,8.513,16.83,23.47,25.55,4.9405
2006-01-18,1.556,7.711,17.06,22.7,52.65,10.1807
2006-01-19,0.0,7.955,16.53,22.56,34.33,6.6383
2006-01-20,0.0,8.254,16.81,23.11,24.67,4.7704
2006-01-21,0.0,9.006,16.55,23.78,17.31,3.3472
2006-01-22,0.0,9.478,17.12,24.77,13.42,2.595
2006-01-23,0.0,8.157,16.95,23.06,11.36,2.1966
2006-01-24,0.0,8.534,17.41,23.83,10.23,1.9781
2006-01-25,0.365,9.68,16.8,24.7,9.342,1.8064
2006-01-26,0.0,10.169,16.95,25.38,8.706,1.6834
2006-01-27,30.28,8.641,16.73,23.39,8.233,1.592
2006-01-28,5.802,8.918,17.86,24.55,9.061,1.7521
2006-01-29,1.018,8.85,17.03,23.83,12.08,2.3359
2006-01-30,0.0,9.36,17.31,24.61,9.213,1.7815
2006-01-31,13.966,8.097,17.56,23.34,8.923,1.7254
2006-02-01,0.0,8.883,17.3,24.02,11.99,2.3185
2006-02-02,0.0,8.871,15.77,22.83,17.97,3.4748
2006-02-03,0.0,7.791,17.22,22.69,11.37,2.1986
2006-02-04,24.425,7.644,16.75,22.14,32.23,6.2322
2006-02-05,25.733,7.082,16.66,21.44,21.09,4.0781
2006-02-06,4.832,8.315,16.97,23.03,18.71,3.6179
2006-02-07,2.713,9.845,16.97,24.77,15.34,2.9662
2006-02-08,16.357,8.119,17.33,23.06,24.27,4.693
2006-02-09,0.0,7.942,17.22,22.77,17.73,3.4284
2006-02-10,0.0,9.35,17.27,24.36,16.08,3.1093
2006-02-11,0.0,10.889,17.25,26.11,11.93,2.3069
2006-02-12,0.0,10.276,17.0,25.19,9.862,1.907
2006-02-13,0.0,8.564,17.08,23.28,11.44,2.2121
2006-02-14,0.0,9.126,17.48,24.2,9.277,1.7939
2006-02-15,0.0,10.749,16.73,25.48,9.117,1.7629
2006-02-16,0.0,11.39,16.31,25.92,7.758,1.5001
2006-02-17,0.0,8.562,19.36,25.03,7.158,1.3841
2006-02-18,2.618,8.471,18.94,24.56,6.808,1.3164
2006-02-19,40.138,7.682,18.84,23.66,24.39,4.7162
2006-02-20,1.727,8.193,17.62,23.2,15.6,3.0165
2006-02-21,0.982,8.93,17.44,23.84,8.025,1.5518
2006-02-22,0.0,9.017,17.45,23.94,7.783,1.505
2006-02-23,0.0,12.325,15.11,26.08,16.12,3.1171
2006-02-24,0.0,11.339,16.78,26.05,37.69,7.288
2006-02-25,0.0,11.493,15.41,25.23,13.89,2.6859
2006-02-26,0.0,10.359,19.23,26.69,10.62,2.0536
2006-02-27,5.848,8.455,16.62,22.62,8.902,1.7213
2006-02-28,0.0,10.592,16.45,24.88,7.608,1.4711
2006-03-01,0.0,11.597,17.02,26.41,7.533,1.4566
2006-03-02,0.0,11.485,17.55,26.64,7.233,1.3986
2006-03-03,0.0,10.612,18.83,26.59,6.975,1.3487
2006-03-04,17.657,10.227,18.12,25.64,8.789,1.6995
2006-03-05,0.0,7.513,17.83,22.53,7.658,1.4808
2006-03-06,20.368,7.274,17.62,22.11,7.777,1.5038
2006-03-07,19.645,8.081,17.02,22.45,17.51,3.3858
2006-03-08,6.048,7.429,16.83,21.61,27.09,5.2383
2006-03-09,8.021,7.74,17.56,22.52,33.27,6.4333
2006-03-10,0.0,8.723,17.23,23.28,50.85,9.8327
2006-03-11,0.0,10.419,15.84,24.12,20.13,3.8925
2006-03-12,0.0,10.123,15.81,23.75,32.18,6.2225
2006-03-13,7.57,9.609,16.62,23.77,66.94,12.944
2006-03-14,0.0,8.943,17.94,24.05,148.5,28.7149
2006-03-15,22.277,8.413,17.75,23.33,113.4,21.9278
2006-03-16,23.695,7.859,17.61,22.64,33.51,6.4797
2006-03-17,15.678,7.702,17.56,22.44,25.93,5.014
2006-03-18,10.175,8.893,17.31,23.48,127.7,24.6929
2006-03-19,11.203,9.031,17.66,23.89,54.73,10.5829
2006-03-20,13.514,9.141,17.28,23.72,43.24,8.3612
2006-03-21,7.15,9.738,16.92,24.09,34.41,6.6537
2006-03-22,2.344,9.268,16.61,23.34,26.18,5.0623
2006-03-23,0.55,9.401,16.61,23.48,19.97,3.8615
2006-03-24,31.551,6.531,16.81,20.64,41.86,8.0943
2006-03-25,17.632,6.101,17.39,20.72,37.8,7.3093
2006-03-26,5.205,8.36,17.14,22.78,20.18,3.9021
2006-03-27,0.0,9.335,16.58,23.39,19.76,3.8209
2006-03-28,4.648,8.961,17.41,23.62,21.58,4.1728
2006-03-29,0.0,10.672,18.47,26.27,18.45,3.5676
2006-03-30,0.0,10.658,17.02,25.19,13.9,2.6878
2006-03-31,0.0,9.456,17.83,24.5,12.11,2.3417
2006-04-01,0.0,8.469,19.03,24.41,13.85,2.6781
2006-04-02,20.933,9.856,17.02,24.31,11.96,2.3127
2006-04-03,0.0,7.949,17.3,22.48,10.86,2.1
2006-04-04,7.939,8.194,17.2,22.67,11.18,2.1618
2006-04-05,20.933,5.978,17.27,20.52,37.79,7.3073
2006-04-06,11.3,9.484,16.83,23.78,39.02,7.5452
2006-04-07,12.988,6.851,16.75,20.94,37.05,7.1642
2006-04-08,0.0,9.122,16.83,23.41,22.31,4.314
2006-04-09,14.813,9.754,16.5,23.86,16.73,3.235
2006-04-10,7.661,9.719,17.06,24.25,18.97,3.6682
2006-04-11,15.224,9.607,17.28,24.3,22.06,4.2657
2006-04-12,21.575,7.326,16.56,21.3,52.57,10.1653
2006-04-13,12.214,8.031,17.27,22.61,53.66,10.376
2006-04-14,20.548,7.629,15.86,21.08,239.5,46.3113
2006-04-15,23.43,9.01,16.53,23.11,40.82,7.8932
2006-04-16,1.628,8.252,17.2,22.81,27.52,5.3214
2006-04-17,5.746,9.083,17.34,23.83,21.54,4.1651
2006-04-18,12.354,9.422,17.69,24.47,17.08,3.3027
2006-04-19,6.594,9.739,16.23,23.75,16.43,3.177
2006-04-20,22.371,9.028,18.0,24.31,106.8,20.6515
2006-04-21,0.0,9.458,17.73,24.58,25.3,4.8922
2006-04-22,0.0,9.772,17.67,24.89,19.71,3.8113
2006-04-23,3.589,6.696,18.31,22.19,14.64,2.8309
2006-04-24,0.0,9.11,16.89,23.59,16.62,3.2138
2006-04-25,0.631,10.168,17.02,24.89,12.63,2.4422
2006-04-26,2.952,7.556,17.8,22.66,32.74,6.3308
2006-04-27,18.846,6.636,16.75,20.86,49.28,9.5291
2006-04-28,7.241,7.485,17.77,22.58,95.12,18.393
2006-04-29,16.883,8.005,17.48,22.91,34.07,6.588
2006-04-30,10.738,8.032,17.55,23.0,19.59,3.788
2006-05-01,0.568,9.267,16.53,23.61,27.12,5.2441
2006-05-02,0.0,8.204,17.06,22.83,18.04,3.4883
2006-05-03,4.268,7.8,17.41,22.67,42.51,8.22
2006-05-04,0.658,9.686,17.36,24.73,23.6,4.5634
2006-05-05,28.893,7.399,16.8,21.78,34.56,6.6827
2006-05-06,0.0,9.458,15.89,23.42,20.81,4.024
2006-05-07,15.117,9.083,16.38,23.36,15.07,2.914
2006-05-08,6.481,9.189,17.05,24.0,25.37,4.9057
2006-05-09,7.735,7.298,17.5,22.28,18.85,3.645
2006-05-10,18.548,7.334,17.52,22.34,26.13,5.0527
2006-05-11,0.913,7.738,17.78,23.0,27.51,5.3195
2006-05-12,6.931,10.099,17.22,25.23,26.25,5.0759
2006-05-13,0.753,10.918,15.39,24.92,12.43,2.4035
2006-05-14,0.0,11.229,16.09,25.8,9.906,1.9155
2006-05-15,0.0,10.805,16.3,25.45,8.44,1.632
2006-05-16,0.0,10.397,17.75,26.03,8.944,1.7295
2006-05-17,0.0,9.742,17.02,24.75,8.892,1.7194
2006-05-18,6.514,9.403,16.45,23.95,12.52,2.4209
2006-05-19,7.849,7.425,16.64,21.84,13.63,2.6356
2006-05-20,0.0,8.253,16.47,22.66,16.22,3.1364
2006-05-21,0.346,7.783,18.08,23.41,9.104,1.7604
2006-05-22,0.0,10.998,15.81,25.47,11.9,2.3011
2006-05-23,4.331,11.965,13.98,25.45,7.996,1.5462
2006-05-24,3.849,8.037,17.47,23.23,7.083,1.3696
2006-05-25,0.0,8.79,17.48,24.11,6.388,1.2352
2006-05-26,1.016,8.425,17.22,23.5,6.75,1.3052
2006-05-27,0.0,9.538,16.89,24.56,11.96,2.3127
2006-05-28,0.374,9.051,17.27,24.28,9.707,1.877
2006-05-29,3.151,7.97,17.02,22.86,13.06,2.5254
2006-05-30,0.0,8.508,16.83,23.34,13.1,2.5331
2006-05-31,5.137,9.383,18.25,25.44,8.232,1.5918
2006-06-01,1.863,8.279,17.06,23.28,12.58,2.4326
2006-06-02,21.239,8.906,15.42,22.8,14.12,2.7303
2006-06-03,10.103,9.172,16.12,23.64,16.3,3.1519
2006-06-04,0.0,7.947,17.05,22.91,11.02,2.1309
2006-06-05,12.189,7.919,16.53,22.48,18.42,3.5618
2006-06-06,16.85,6.574,16.61,21.03,23.36,4.517
2006-06-07,7.623,6.231,16.03,20.19,14.47,2.798
2006-06-08,8.701,5.886,16.16,19.92,9.892,1.9128
2006-06-09,0.0,6.13,16.62,20.58,10.06,1.9453
2006-06-10,1.037,8.114,16.33,22.59,12.65,2.4461
2006-06-11,8.312,7.111,14.77,20.2,22.65,4.3798
2006-06-12,2.366,8.766,15.67,22.89,22.54,4.3585
2006-06-13,0.0,9.025,16.89,24.11,13.49,2.6085
2006-06-14,0.0,8.475,16.44,23.12,10.98,2.1232
2006-06-15,11.087,7.8,16.16,22.12,17.93,3.4671
2006-06-16,0.0,8.767,16.66,23.64,18.55,3.5869
2006-06-17,0.0,8.796,16.45,23.53,17.81,3.4439
2006-06-18,0.0,9.005,15.88,23.36,10.5,2.0303
2006-06-19,0.0,10.567,15.06,24.72,13.85,2.6781
2006-06-20,0.0,8.547,16.94,23.61,9.743,1.884
2006-06-21,0.0,8.177,17.06,23.27,9.888,1.912
2006-06-22,4.513,9.442,16.64,24.45,8.974,1.7353
2006-06-23,4.513,8.518,17.89,24.3,8.823,1.7061
2006-06-24,0.0,10.694,15.25,25.02,8.471,1.638
2006-06-25,0.0,9.66,16.08,24.31,7.617,1.4729
2006-06-26,0.0,11.005,15.94,25.88,6.925,1.3391
2006-06-27,0.0,8.536,17.58,24.08,6.46,1.2491
2006-06-28,0.0,8.22,17.45,23.61,6.147,1.1886
2006-06-29,0.0,9.414,15.38,23.52,5.933,1.1472
2006-06-30,0.0,9.296,16.72,24.34,5.751,1.1121
2006-07-01,0.0,9.344,17.36,24.86,5.585,1.08
2006-07-02,0.0,8.956,17.73,24.67,5.45,1.0538
2006-07-03,0.0,7.751,17.08,22.77,5.371,1.0386
2006-07-04,0.0,8.339,16.55,23.05,5.252,1.0156
2006-07-05,0.0,9.442,16.73,24.5,5.197,1.0049
2006-07-06,0.0,9.802,16.81,24.97,5.07,0.9804
2006-07-07,0.0,9.188,17.95,25.08,4.991,0.9651
2006-07-08,0.0,9.845,17.17,25.27,4.912,0.9498
2006-07-09,0.0,10.194,16.09,24.91,4.88,0.9436
2006-07-10,0.0,10.016,15.23,24.08,4.88,0.9436
2006-07-11,0.0,9.471,16.03,23.97,4.825,0.933
2006-07-12,0.0,9.857,16.75,24.94,4.722,0.9131
2006-07-13,0.0,10.569,16.2,25.41,4.935,0.9543
2006-07-14,0.0,9.121,17.98,24.97,4.951,0.9574
2006-07-15,2.719,8.517,16.7,23.3,4.88,0.9436
2006-07-16,0.0,9.87,16.81,24.97,4.983,0.9635
2006-07-17,0.0,9.597,16.62,24.48,5.379,1.0401
2006-07-18,0.166,9.023,18.05,24.86,5.062,0.9788
2006-07-19,0.0,9.324,16.92,24.38,4.817,0.9314
2006-07-20,0.0,9.875,16.39,24.61,4.69,0.9069
2006-07-21,0.0,9.855,17.28,25.22,4.682,0.9053
2006-07-22,4.112,8.118,16.59,22.67,4.69,0.9069
2006-07-23,0.0,8.732,17.28,23.89,5.062,0.9788
2006-07-24,2.881,7.635,17.5,22.81,5.49,1.0616
2006-07-25,0.0,10.064,16.39,24.77,5.553,1.0738
2006-07-26,0.0,11.07,14.91,24.94,5.458,1.0554
2006-07-27,0.0,8.273,16.41,22.66,5.703,1.1028
2006-07-28,49.063,4.889,16.02,18.69,11.47,2.2179
2006-07-29,0.0,7.996,15.97,21.97,18.11,3.5019
2006-07-30,0.0,9.303,17.0,24.25,8.768,1.6954
2006-07-31,0.0,10.26,15.03,23.95,6.812,1.3172
2006-08-01,0.217,7.93,18.27,23.66,5.616,1.0859
2006-08-02,0.0,9.375,16.12,23.67,5.165,0.9987
2006-08-03,0.0,10.465,14.89,24.06,5.078,0.9819
2006-08-04,0.0,9.425,15.97,23.56,5.022,0.9711
2006-08-05,0.0,10.983,16.56,25.81,4.88,0.9436
2006-08-06,0.0,10.619,16.08,25.03,4.809,0.9299
2006-08-07,0.0,9.607,16.44,24.08,4.69,0.9069
2006-08-08,0.0,9.193,17.44,24.33,4.825,0.933
2006-08-09,0.0,11.291,15.84,25.61,9.688,1.8733
2006-08-10,0.0,10.838,17.31,26.09,8.127,1.5715
2006-08-11,0.883,9.157,17.53,24.33,6.695,1.2946
2006-08-12,0.0,10.453,16.89,25.31,5.656,1.0937
2006-08-13,0.0,9.286,17.98,24.78,5.038,0.9742
2006-08-14,0.0,12.422,14.78,26.17,4.817,0.9314
2006-08-15,7.053,10.387,17.22,25.44,4.737,0.916
2006-08-16,5.289,9.568,17.03,24.34,4.959,0.9589
2006-08-17,0.0,10.514,17.67,25.88,4.88,0.9436
2006-08-18,0.0,9.308,17.14,24.11,6.6,1.2762
2006-08-19,0.0,11.121,17.53,26.44,7.1,1.3729
2006-08-20,0.0,9.841,17.61,25.03,6.147,1.1886
2006-08-21,8.101,9.855,17.25,24.78,5.331,1.0308
2006-08-22,0.0,10.208,17.2,25.12,5.07,0.9804
2006-08-23,0.0,11.923,17.12,27.02,5.022,0.9711
2006-08-24,0.0,10.49,18.31,26.23,5.015,0.9697
2006-08-25,0.0,9.16,18.17,24.66,4.959,0.9589
2006-08-26,0.0,10.003,16.97,24.67,5.355,1.0355
2006-08-27,0.0,9.54,16.36,23.69,5.181,1.0018
2006-08-28,9.109,9.222,16.27,23.25,5.165,0.9987
2006-08-29,10.7,10.924,17.25,25.89,5.45,1.0538
2006-08-30,0.0,11.816,16.69,26.5,6.305,1.2192
2006-08-31,0.0,12.242,15.94,26.47,6.878,1.33
2006-09-01,4.519,12.461,15.88,26.67,5.181,1.0018
2006-09-02,0.0,11.273,17.58,26.48,4.88,0.9436
2006-09-03,0.0,10.242,17.42,25.2,4.927,0.9527
2006-09-04,0.0,11.422,16.64,25.97,5.915,1.1438
2006-09-05,5.274,11.667,17.08,26.55,6.714,1.2983
2006-09-06,0.0,10.842,17.98,26.27,6.336,1.2252
2006-09-07,0.0,8.433,18.23,23.84,6.371,1.2319
2006-09-08,0.0,10.174,17.8,25.38,5.102,0.9866
2006-09-09,1.285,11.457,16.78,26.08,4.793,0.9268
2006-09-10,0.0,11.781,16.73,26.41,4.738,0.9162
2006-09-11,4.488,9.79,17.12,24.44,4.745,0.9175
2006-09-12,0.0,10.092,18.17,25.55,4.84,0.9359
2006-09-13,9.323,10.317,18.27,25.86,4.769,0.9222
2006-09-14,0.0,12.581,17.22,27.64,4.69,0.9069
2006-09-15,2.679,10.386,16.61,24.72,5.133,0.9926
2006-09-16,8.579,9.415,16.86,23.81,5.046,0.9757
2006-09-17,0.0,10.239,17.14,24.94,5.046,0.9757
2006-09-18,13.722,8.234,17.05,22.67,5.569,1.0769
2006-09-19,0.0,11.274,16.5,25.66,7.458,1.4421
2006-09-20,0.0,11.659,17.06,26.48,7.55,1.4599
2006-09-21,0.0,11.773,16.41,26.16,7.35,1.4212
2006-09-22,7.528,11.229,17.62,26.41,6.535,1.2636
2006-09-23,0.0,13.059,16.52,27.72,5.323,1.0293
2006-09-24,7.878,10.597,16.44,24.84,5.323,1.0293
2006-09-25,0.0,12.898,16.73,27.69,5.767,1.1151
2006-09-26,3.598,11.687,16.72,26.3,5.03,0.9726
2006-09-27,0.0,13.794,15.95,28.22,4.642,0.8976
2006-09-28,0.0,14.163,15.03,28.06,4.462,0.8628
2006-09-29,0.0,11.408,16.88,26.11,4.35,0.8411
2006-09-30,0.0,12.28,16.2,26.66,4.35,0.8411
2006-10-01,0.0,11.555,16.39,25.95,4.362,0.8435
2006-10-02,0.8,10.4,18.44,26.14,4.632,0.8957
2006-10-03,0.0,11.37,17.86,26.8,5.165,0.9987
2006-10-04,0.0,12.158,17.62,27.53,5.958,1.1521
2006-10-05,0.0,11.381,18.19,27.06,6.692,1.294
2006-10-06,0.0,12.736,17.41,28.06,6.254,1.2093
2006-10-07,0.0,11.399,17.84,26.86,5.125,0.991
2006-10-08,0.0,12.742,16.34,27.38,4.595,0.8885
2006-10-09,0.0,11.722,17.61,27.09,4.362,0.8435
2006-10-10,0.0,11.42,17.52,26.69,4.35,0.8411
2006-10-11,10.48,8.823,18.58,24.62,4.766,0.9216
2006-10-12,8.512,8.827,18.05,24.22,14.44,2.7922
2006-10-13,44.454,7.007,17.39,21.78,56.6,10.9445
2006-10-14,0.0,8.458,17.47,23.39,19.13,3.6991
2006-10-15,44.283,7.236,17.66,22.25,64.45,12.4625
2006-10-16,0.0,8.294,17.12,22.97,21.22,4.1032
2006-10-17,0.0,6.587,17.66,21.61,23.87,4.6157
2006-10-18,6.374,10.339,17.56,25.61,18.62,3.6005
2006-10-19,6.235,8.812,16.92,23.42,32.75,6.3328
2006-10-20,12.482,8.931,17.41,23.94,63.74,12.3252
2006-10-21,22.011,10.231,16.33,24.64,128.4,24.8283
2006-10-22,1.663,7.587,17.75,22.77,42.5,8.2181
2006-10-23,8.245,7.07,17.0,21.62,30.55,5.9073
2006-10-24,0.0,10.813,16.92,25.8,15.31,2.9604
2006-10-25,6.726,10.553,16.3,25.06,11.54,2.2314
2006-10-26,2.874,9.601,16.69,24.25,16.41,3.1731
2006-10-27,0.0,9.011,17.94,24.53,19.86,3.8403
2006-10-28,0.0,8.212,16.91,22.86,14.48,2.7999
2006-10-29,31.355,9.539,17.88,25.11,15.07,2.914
2006-10-30,37.506,8.094,16.52,22.45,24.05,4.6505
2006-10-31,11.063,8.535,17.25,23.53,222.3,42.9854
2006-11-01,38.583,6.913,18.0,22.38,38.4,7.4253
2006-11-02,4.0,7.899,17.86,23.33,26.58,5.1397
2006-11-03,3.707,8.666,17.95,24.27,46.22,8.9374
2006-11-04,0.0,9.583,18.55,25.77,43.22,8.3573
