fecha,P_mm,ETP_mm,T_min_C,T_max_C,Q_m3s,Q_mm
2007-05-30,4.3,8.695,20.81,26.13,246.9,6.212
2007-05-31,13.224,7.999,21.11,25.68,171.9,4.325
2007-06-01,6.943,8.941,20.82,26.38,242.1,6.0912
2007-06-02,,,,,,
2007-06-03,16.836,8.626,20.53,25.87,228.6,5.7515
2007-06-04,,,,,,
2007-06-05,,,,,,
2007-06-06,,,,,,
2007-06-07,0.0,10.444,20.72,27.82,183.6,4.6193
2007-06-08,5.649,9.777,21.29,27.61,145.3,3.6557
2007-06-09,9.256,6.223,21.29,24.3,115.9,2.916
2007-06-10,9.625,8.834,20.36,25.92,121.6,3.0594
2007-06-11,0.264,9.972,21.68,28.12,160.3,4.0331
2007-06-12,1.935,9.536,22.09,28.03,141.5,3.5601
2007-06-13,9.419,11.211,20.5,28.5,148.5,3.7362
2007-06-14,0.81,9.428,21.95,27.85,129.0,3.2456
2007-06-15,7.147,10.347,21.06,28.06,157.5,3.9627
2007-06-16,0.0,10.945,20.58,28.27,107.6,2.7072
2007-06-17,0.0,10.632,20.68,28.02,126.4,3.1802
2007-06-18,0.0,11.301,20.41,28.53,93.05,2.3411
2007-06-19,0.989,10.065,21.06,27.72,85.31,2.1464
2007-06-20,3.217,8.95,21.88,27.26,85.04,2.1396
2007-06-21,0.0,10.796,21.91,29.18,84.38,2.123
2007-06-22,0.0,10.982,20.67,28.39,72.18,1.816
2007-06-23,0.0,11.122,20.33,28.27,59.98,1.5091
2007-06-24,0.158,11.279,20.01,28.2,51.14,1.2867
2007-06-25,0.0,10.541,20.93,28.12,44.36,1.1161
2007-06-26,0.0,9.973,21.41,27.9,38.59,0.9709
2007-06-27,10.29,10.142,20.82,27.62,34.41,0.8657
2007-06-28,0.0,10.25,21.11,27.98,31.43,0.7908
2007-06-29,0.054,9.954,20.95,27.55,29.19,0.7344
2007-06-30,11.023,9.275,21.79,27.53,28.26,0.711
2007-07-01,5.811,10.707,21.73,28.93,27.52,0.6924
2007-07-02,4.498,10.506,22.48,29.3,32.49,0.8174
2007-07-03,2.417,9.31,22.23,27.96,47.7,1.2001
2007-07-04,0.0,9.681,21.46,27.66,109.0,2.7424
2007-07-05,0.0,11.193,21.64,29.34,90.66,2.281
2007-07-06,0.407,9.573,21.64,27.68,72.59,1.8263
2007-07-07,3.333,9.656,21.86,27.95,55.36,1.3928
2007-07-08,5.817,8.066,21.73,26.31,47.07,1.1843
2007-07-09,7.198,10.556,21.04,28.2,42.58,1.0713
2007-07-10,0.211,10.812,20.97,28.42,47.13,1.1858
2007-07-11,1.418,9.733,21.17,27.47,9.193,0.2313
2007-07-12,0.0,10.94,20.8,28.41,8.141,0.2048
2007-07-13,1.76,10.868,21.67,28.99,6.667,0.1677
2007-07-14,0.96,12.339,21.2,30.17,5.963,0.15
2007-07-15,0.0,11.332,20.57,28.64,5.682,0.143
2007-07-16,3.06,10.081,21.72,28.22,5.4,0.1359
2007-07-17,1.502,12.945,20.67,30.41,4.837,0.1217
2007-07-18,0.0,12.6,20.11,29.63,4.696,0.1182
2007-07-19,0.0,11.299,21.06,28.97,4.696,0.1182
2007-07-20,3.992,10.214,21.24,28.01,4.345,0.1093
2007-07-21,7.957,10.359,21.38,28.23,4.345,0.1093
2007-07-22,2.687,9.711,21.47,27.64,4.696,0.1182
2007-07-23,2.808,10.333,21.44,28.25,5.541,0.1394
2007-07-24,2.819,10.706,21.58,28.72,5.119,0.1288
2007-07-25,2.687,11.467,21.26,29.24,4.837,0.1217
2007-07-26,1.817,11.565,21.25,29.35,4.626,0.1164
2007-07-27,9.772,10.54,21.83,28.74,4.415,0.1111
2007-07-28,5.488,9.982,21.49,27.94,4.274,0.1075
2007-07-29,3.803,11.313,21.62,29.36,4.274,0.1075
2007-07-30,2.346,9.55,21.81,27.73,4.415,0.1111
2007-07-31,3.587,10.797,21.62,28.85,6.456,0.1624
2007-08-01,4.448,10.437,20.88,27.87,8.948,0.2251
2007-08-02,4.314,10.219,20.53,27.38,10.91,0.2745
2007-08-03,3.361,10.637,20.16,27.56,9.07,0.2282
2007-08-04,6.526,9.555,21.4,27.37,9.384,0.2361
2007-08-05,4.816,9.592,21.09,27.2,22.48,0.5656
2007-08-06,9.734,9.069,21.06,26.66,24.16,0.6079
2007-08-07,8.315,8.479,21.25,26.22,23.17,0.583
2007-08-08,1.407,8.708,21.3,26.49,17.05,0.429
2007-08-09,8.821,8.604,21.04,26.2,31.24,0.786
2007-08-10,1.892,8.987,21.69,27.03,16.8,0.4227
2007-08-11,3.125,8.212,20.95,25.7,13.61,0.3424
2007-08-12,12.088,9.275,20.49,26.37,15.82,0.398
2007-08-13,6.807,9.956,20.98,27.45,26.4,0.6642
2007-08-14,8.677,8.054,20.84,25.48,26.21,0.6594
2007-08-15,2.117,9.891,21.18,27.53,21.68,0.5455
2007-08-16,0.602,12.409,20.48,29.59,16.06,0.4041
2007-08-17,0.341,10.632,21.44,28.45,13.12,0.3301
2007-08-18,7.44,8.845,20.52,25.98,11.16,0.2808
2007-08-19,1.395,10.596,19.65,27.09,16.68,0.4197
2007-08-20,11.752,8.992,20.68,26.23,53.23,1.3393
2007-08-21,5.77,10.126,20.62,27.36,28.26,0.711
2007-08-22,6.983,9.219,20.42,26.24,34.4,0.8655
2007-08-23,3.877,12.251,19.98,29.08,24.16,0.6079
2007-08-24,0.0,10.078,20.86,27.47,18.27,0.4597
2007-08-25,10.485,8.082,20.27,25.01,14.71,0.3701
2007-08-26,7.745,5.136,19.85,22.1,17.41,0.438
2007-08-27,0.189,10.047,19.18,26.16,36.5,0.9183
2007-08-28,8.074,11.613,20.75,28.98,29.38,0.7392
2007-08-29,2.959,10.263,21.19,27.94,73.18,1.8412
2007-08-30,15.674,7.581,21.05,25.22,40.76,1.0255
2007-08-31,9.214,9.775,20.45,26.88,33.85,0.8517
2007-09-01,6.825,9.601,19.6,26.04,68.86,1.7325
2007-09-02,2.717,9.377,19.92,26.07,38.35,0.9649
2007-09-03,3.422,10.485,19.16,26.66,42.67,1.0736
2007-09-04,15.243,9.89,19.63,26.4,59.83,1.5053
2007-09-05,7.505,8.919,19.63,25.4,68.25,1.7172
2007-09-06,2.514,10.396,19.9,27.15,63.55,1.5989
2007-09-07,4.261,10.833,20.47,28.03,50.7,1.2756
2007-09-08,9.808,9.995,19.72,26.59,36.34,0.9143
2007-09-09,7.152,7.246,20.81,24.75,29.19,0.7344
2007-09-10,15.889,9.699,20.48,26.95,50.7,1.2756
2007-09-11,17.951,11.806,19.7,28.53,41.03,1.0323
2007-09-12,0.695,9.586,20.91,27.12,30.68,0.7719
2007-09-13,1.162,8.939,21.65,27.09,24.16,0.6079
2007-09-14,0.613,8.798,20.22,25.8,19.5,0.4906
2007-09-15,12.264,9.125,21.4,27.11,17.54,0.4413
2007-09-16,24.835,7.012,20.31,24.18,57.74,1.4527
2007-09-17,7.813,9.024,20.65,26.45,47.13,1.1858
2007-09-18,2.528,9.448,20.84,27.02,52.57,1.3227
2007-09-19,9.226,9.342,21.38,27.35,44.41,1.1173
2007-09-20,5.446,9.307,20.28,26.47,65.26,1.6419
2007-09-21,11.238,10.563,19.8,27.47,85.91,2.1615
2007-09-22,0.981,10.145,20.45,27.53,63.14,1.5886
2007-09-23,3.051,9.195,21.18,27.1,43.52,1.095
2007-09-24,8.003,9.483,20.7,27.03,34.6,0.8705
2007-09-25,5.365,9.094,20.56,26.54,29.19,0.7344
2007-09-26,15.882,8.383,20.74,25.99,44.18,1.1116
2007-09-27,6.493,9.651,20.09,26.78,52.53,1.3216
2007-09-28,4.641,9.13,21.32,27.26,48.72,1.2258
2007-09-29,6.306,9.827,21.48,28.11,40.34,1.0149
2007-09-30,10.85,10.095,20.5,27.66,41.01,1.0318
2007-10-01,9.975,8.193,20.19,25.41,46.92,1.1805
2007-10-02,2.383,9.779,19.7,26.73,43.31,1.0897
2007-10-03,3.435,9.02,21.29,27.21,35.72,0.8987
2007-10-04,12.397,9.501,19.75,26.51,37.21,0.9362
2007-10-05,6.75,9.444,18.96,25.86,37.21,0.9362
2007-10-06,11.411,9.372,18.98,25.82,57.9,1.4568
2007-10-07,6.568,8.378,19.33,25.03,72.5,1.8241
2007-10-08,8.448,10.026,19.24,26.82,70.88,1.7833
2007-10-09,6.431,8.508,20.17,25.87,105.3,2.6493
2007-10-10,6.882,8.159,19.61,25.08,163.4,4.1111
2007-10-11,2.487,9.853,19.18,26.7,117.9,2.9663
2007-10-12,22.976,9.357,19.06,26.03,222.5,5.5981
2007-10-13,21.326,7.521,20.24,25.01,182.1,4.5816
2007-10-14,14.005,9.852,19.1,26.67,186.6,4.6948
2007-10-15,16.345,8.921,20.0,26.36,137.6,3.462
2007-10-16,9.24,9.09,18.8,25.63,127.4,3.2054
2007-10-17,5.294,8.794,20.52,26.64,100.1,2.5185
2007-10-18,15.768,7.835,20.79,25.9,136.4,3.4318
2007-10-19,23.052,8.041,19.74,25.26,106.1,2.6695
2007-10-20,8.115,7.249,19.95,24.6,108.6,2.7324
2007-10-21,29.661,8.17,19.47,25.24,115.2,2.8984
2007-10-22,6.973,8.581,19.16,25.49,103.6,2.6066
2007-10-23,8.646,8.614,19.49,25.8,107.1,2.6946
2007-10-24,10.253,7.675,19.7,24.95,144.4,3.6331
2007-10-25,10.774,6.844,19.22,23.67,158.6,3.9903
2007-10-26,7.542,8.082,18.83,24.78,201.8,5.0772
2007-10-27,10.841,8.704,19.09,25.71,226.3,5.6937
2007-10-28,,,,,,
2007-10-29,,,,,,
2007-10-30,19.058,8.918,18.78,25.8,257.6,6.4812
2007-10-31,,,,,,
2007-11-01,,,,,,
2007-11-02,,,,,,
2007-11-03,,,,,,
2007-11-04,,,,,,
2007-11-05,0.266,9.091,19.34,26.59,233.7,5.8798
2007-11-06,0.498,8.292,20.27,26.4,189.5,4.7678
2007-11-07,6.392,8.403,20.29,26.58,129.8,3.2657
2007-11-08,17.524,7.987,20.81,26.55,141.9,3.5702
2007-11-09,17.848,7.129,20.73,25.55,164.1,4.1287
2007-11-10,,,,,,
2007-11-11,,,,,,
2007-11-12,2.536,8.756,19.98,26.9,203.3,5.115
2007-11-13,0.154,8.58,20.38,27.0,156.6,3.94
2007-11-14,1.033,9.526,18.09,26.48,111.8,2.8129
2007-11-15,0.0,9.863,19.35,27.88,91.61,2.3049
2007-11-16,0.979,9.235,19.83,27.48,79.81,2.008
2007-11-17,3.361,8.663,20.43,27.26,73.49,1.849
2007-11-18,1.593,9.539,19.65,27.77,69.53,1.7494
2007-11-19,5.466,8.584,20.0,26.87,61.42,1.5453
2007-11-20,0.336,8.141,20.26,26.58,55.19,1.3886
2007-11-21,3.86,8.165,20.29,26.63,49.51,1.2457
2007-11-22,3.886,7.15,20.02,25.24,46.69,1.1747
2007-11-23,0.184,7.911,20.59,26.62,40.57,1.0207
2007-11-24,6.995,7.639,20.18,25.99,37.21,0.9362
2007-11-25,0.072,8.112,20.15,26.52,34.6,0.8705
2007-11-26,0.0,8.827,20.19,27.47,31.99,0.8049
2007-11-27,0.0,7.608,20.36,26.12,30.12,0.7578
2007-11-28,0.0,7.581,19.78,25.64,27.33,0.6876
2007-11-29,0.0,8.702,17.5,25.35,25.09,0.6313
2007-11-30,0.069,8.618,17.43,25.22,23.04,0.5797
2007-12-01,0.0,7.802,18.84,25.24,20.43,0.514
2007-12-02,0.0,8.202,18.37,25.39,19.87,0.4999
2007-12-03,0.0,8.688,17.92,25.73,19.69,0.4954
2007-12-04,2.468,7.116,18.74,24.35,18.64,0.469
2007-12-05,2.185,7.446,17.81,24.06,22.48,0.5656
2007-12-06,0.0,8.293,19.08,26.12,26.96,0.6783
2007-12-07,0.05,8.769,18.43,26.26,27.89,0.7017
2007-12-08,0.0,7.895,19.86,26.22,21.74,0.547
2007-12-09,0.0,8.82,19.14,26.86,19.69,0.4954
2007-12-10,0.0,8.907,18.33,26.39,19.19,0.4828
2007-12-11,0.0,8.104,19.19,26.0,17.78,0.4473
2007-12-12,0.0,7.508,20.22,26.06,16.06,0.4041
2007-12-13,2.152,6.657,20.65,25.42,15.08,0.3794
2007-12-14,1.995,8.424,19.51,26.7,14.47,0.3641
2007-12-15,0.0,5.836,20.78,24.59,18.03,0.4536
2007-12-16,1.279,7.457,19.85,25.76,17.66,0.4443
2007-12-17,0.0,8.76,18.98,26.71,19.39,0.4878
2007-12-18,0.0,8.013,18.86,25.67,15.21,0.3827
2007-12-19,0.0,8.248,19.52,26.49,13.61,0.3424
2007-12-20,0.667,8.204,19.11,26.1,12.51,0.3147
2007-12-21,0.0,7.412,20.21,25.95,11.65,0.2931
2007-12-22,0.0,8.35,18.42,25.77,11.52,0.2898
2007-12-23,3.686,6.976,20.58,25.73,10.42,0.2622
2007-12-24,1.931,6.156,20.6,24.77,10.67,0.2685
2007-12-25,0.328,6.829,20.11,25.16,11.65,0.2931
2007-12-26,0.059,7.139,19.87,25.34,11.65,0.2931
2007-12-27,2.263,6.597,20.63,25.32,9.807,0.2467
2007-12-28,0.0,7.509,20.03,25.9,9.316,0.2344
2007-12-29,0.0,8.104,19.47,26.2,8.089,0.2035
2007-12-30,0.0,9.035,18.9,26.97,7.475,0.1881
2007-12-31,0.353,10.687,17.48,28.18,7.475,0.1881
2008-01-01,0.0,9.454,18.08,26.93,7.162,0.1802
2008-01-02,0.0,9.018,17.57,25.93,6.88,0.1731
2008-01-03,0.0,8.194,17.24,24.6,6.528,0.1642
2008-01-04,0.0,7.579,17.85,24.24,6.106,0.1536
2008-01-05,0.118,7.824,18.63,25.16,5.824,0.1465
2008-01-06,0.0,8.526,19.46,26.64,5.754,0.1448
2008-01-07,0.242,7.685,19.42,25.52,5.824,0.1465
2008-01-08,3.531,6.616,19.48,24.27,5.754,0.1448
2008-01-09,0.0,7.928,19.05,25.52,5.959,0.1499
2008-01-10,0.339,8.328,17.58,24.88,5.818,0.1464
2008-01-11,0.0,7.813,18.4,24.82,5.677,0.1428
2008-01-12,0.0,9.598,17.65,26.61,5.396,0.1358
2008-01-13,0.0,8.923,18.86,26.56,5.255,0.1322
2008-01-14,1.62,8.082,20.02,26.37,5.12,0.1288
2008-01-15,0.0,7.748,20.21,26.08,5.108,0.1285
2008-01-16,0.0,7.841,19.53,25.64,4.833,0.1216
2008-01-17,0.0,9.151,17.5,25.74,4.692,0.118
2008-01-18,0.0,9.975,18.72,27.68,4.627,0.1164
2008-01-19,0.0,9.609,19.42,27.71,4.627,0.1164
2008-01-20,2.858,10.124,19.17,28.12,4.416,0.1111
2008-01-21,0.0,9.935,18.1,27.1,4.416,0.1111
2008-01-22,0.0,10.113,17.99,27.2,4.416,0.1111
2008-01-23,0.0,8.798,19.95,26.96,4.275,0.1076
2008-01-24,0.0,9.59,19.53,27.59,4.275,0.1076
2008-01-25,0.0,7.222,19.71,24.86,4.275,0.1076
2008-01-26,0.0,9.105,18.64,26.25,4.134,0.104
2008-01-27,0.0,9.232,18.18,26.06,4.134,0.104
2008-01-28,0.0,10.742,16.14,26.53,3.994,0.1005
2008-01-29,0.0,10.478,16.48,26.38,3.853,0.0969
2008-01-30,0.0,11.268,15.95,27.02,3.782,0.0952
2008-01-31,2.351,9.1,17.87,25.57,3.712,0.0934
2008-02-01,0.0,8.461,18.77,25.41,3.712,0.0934
2008-02-02,0.044,9.563,17.57,25.83,3.712,0.0934
2008-02-03,0.0,9.35,17.98,25.82,3.712,0.0934
2008-02-04,0.0,11.484,15.72,26.92,3.712,0.0934
2008-02-05,0.507,10.514,18.66,27.68,3.712,0.0934
2008-02-06,0.0,9.651,19.95,27.58,3.712,0.0934
2008-02-07,0.0,9.306,19.18,26.53,3.712,0.0934
2008-02-08,0.0,9.282,19.05,26.36,3.712,0.0934
2008-02-09,2.189,8.44,19.83,26.0,3.712,0.0934
2008-02-10,0.39,7.404,20.51,25.34,3.712,0.0934
2008-02-11,0.969,8.979,19.92,26.58,3.712,0.0934
2008-02-12,0.338,8.768,20.08,26.47,3.712,0.0934
2008-02-13,2.155,9.186,20.68,27.35,3.712,0.0934
2008-02-14,0.0,8.181,21.01,26.46,3.436,0.0864
2008-02-15,5.047,6.794,20.04,24.19,3.43,0.0863
2008-02-16,0.0,9.523,19.59,26.8,3.43,0.0863
2008-02-17,0.0,9.456,19.91,26.96,3.43,0.0863
2008-02-18,0.116,10.05,19.27,27.12,3.43,0.0863
2008-02-19,0.0,7.586,19.79,24.73,3.43,0.0863
2008-02-20,0.0,9.002,18.99,25.62,3.295,0.0829
2008-02-21,0.0,9.2,18.36,25.35,3.29,0.0828
2008-02-22,0.0,12.057,17.74,28.24,3.29,0.0828
2008-02-23,0.0,10.618,19.36,27.65,3.29,0.0828
2008-02-24,0.0,10.4,20.2,28.01,3.29,0.0828
2008-02-25,0.0,10.176,19.09,26.9,3.29,0.0828
2008-02-26,0.0,11.977,18.73,28.68,3.29,0.0828
2008-02-27,0.0,11.666,19.04,28.5,3.149,0.0792
2008-02-28,0.0,10.379,20.37,28.0,3.284,0.0826
2008-02-29,0.0,11.382,18.34,27.6,3.149,0.0792
2008-03-01,0.0,10.768,19.26,27.54,3.149,0.0792
2008-03-02,0.0,9.845,19.18,26.42,3.149,0.0792
2008-03-03,0.545,8.618,19.64,25.41,3.149,0.0792
2008-03-04,0.0,10.182,19.67,27.09,3.149,0.0792
2008-03-05,0.018,8.287,20.77,25.96,3.149,0.0792
2008-03-06,0.0,8.651,19.9,25.59,2.879,0.0724
2008-03-07,0.0,9.139,19.13,25.49,2.867,0.0721
2008-03-08,0.0,9.529,19.59,26.25,2.867,0.0721
2008-03-09,0.0,8.992,18.84,25.05,2.867,0.0721
2008-03-10,0.0,11.185,17.4,26.39,2.867,0.0721
2008-03-11,0.0,11.877,16.78,26.73,2.726,0.0686
2008-03-12,0.0,11.837,17.39,27.08,2.726,0.0686
2008-03-13,0.0,10.286,18.83,26.38,2.586,0.0651
2008-03-14,6.528,6.964,20.75,24.54,2.656,0.0668
2008-03-15,10.086,10.055,19.99,26.98,5.173,0.1302
2008-03-16,0.0,11.643,20.66,29.13,4.263,0.1073
2008-03-17,0.0,8.379,20.73,25.8,3.958,0.0996
2008-03-18,0.0,8.627,19.82,25.29,3.149,0.0792
2008-03-19,0.0,9.598,20.08,26.5,3.143,0.0791
2008-03-20,0.0,10.072,20.31,27.13,3.008,0.0757
2008-03-21,0.0,9.715,19.49,26.11,3.008,0.0757
2008-03-22,0.0,10.814,19.36,27.17,3.002,0.0755
2008-03-23,0.138,10.884,19.88,27.61,2.867,0.0721
2008-03-24,2.881,10.056,21.43,27.95,2.932,0.0738
2008-03-25,5.628,8.283,21.63,26.35,6.88,0.1731
2008-03-26,6.395,10.666,19.72,27.22,5.349,0.1346
2008-03-27,0.0,10.321,19.39,26.58,4.099,0.1031
2008-03-28,0.0,11.368,19.16,27.52,3.284,0.0826
2008-03-29,0.821,10.169,19.97,26.83,3.149,0.0792
2008-03-30,0.92,12.184,19.53,28.63,3.149,0.0792
2008-03-31,1.28,9.226,20.14,25.99,3.149,0.0792
2008-04-01,0.0,10.745,18.87,26.56,2.726,0.0686
2008-04-02,0.0,12.681,18.7,28.52,2.726,0.0686
2008-04-03,1.247,11.542,19.27,27.71,2.867,0.0721
2008-04-04,0.472,11.56,19.7,28.03,3.008,0.0757
2008-04-05,3.89,9.725,21.44,27.51,3.008,0.0757
2008-04-06,3.324,10.664,20.2,27.49,10.89,0.274
2008-04-07,3.155,11.752,20.59,28.87,4.205,0.1058
2008-04-08,3.284,9.452,21.55,27.31,3.078,0.0774
2008-04-09,4.181,11.324,20.54,28.38,2.867,0.0721
2008-04-10,1.75,10.959,20.85,28.23,2.726,0.0686
2008-04-11,4.38,13.193,20.09,30.01,2.726,0.0686
2008-04-12,3.303,12.379,20.32,29.31,2.726,0.0686
2008-04-13,0.0,10.592,20.7,27.73,2.726,0.0686
2008-04-14,3.79,9.143,21.34,26.83,2.726,0.0686
2008-04-15,7.601,8.126,21.78,26.24,9.686,0.2437
2008-04-16,3.885,8.928,21.8,26.99,9.44,0.2375
2008-04-17,0.922,11.355,21.3,28.96,5.331,0.1341
2008-04-18,1.745,10.696,21.85,28.73,3.782,0.0952
2008-04-19,2.101,11.634,21.52,29.4,3.29,0.0828
2008-04-20,1.292,12.723,20.88,30.06,3.008,0.0757
2008-04-21,2.612,13.146,20.43,30.15,2.726,0.0686
2008-04-22,3.797,10.424,21.63,28.26,2.656,0.0668
2008-04-23,3.145,7.771,22.05,26.14,2.586,0.0651
2008-04-24,13.729,6.082,22.0,24.67,4.768,0.12
2008-04-25,13.277,6.011,21.29,24.06,5.05,0.1271
2008-04-26,3.987,8.526,21.58,26.45,5.894,0.1483
2008-04-27,4.213,7.2,21.97,25.58,13.12,0.3301
2008-04-28,10.5,6.424,22.13,25.12,28.26,0.711
2008-04-29,8.373,10.186,20.92,27.55,45.03,1.1329
2008-04-30,10.742,7.199,22.22,25.8,42.95,1.0806
2008-05-01,7.95,6.982,21.35,24.87,21.07,0.5301
2008-05-02,18.566,7.864,20.88,25.25,13.61,0.3424
2008-05-03,4.899,7.066,21.1,24.76,18.84,0.474
2008-05-04,8.989,6.647,21.18,24.47,12.26,0.3085
2008-05-05,6.171,7.557,20.83,24.95,126.3,3.1777
2008-05-06,0.81,8.385,20.81,25.72,81.24,2.044
2008-05-07,8.125,9.049,21.03,26.56,50.67,1.2748
2008-05-08,1.268,9.593,21.77,27.64,34.04,0.8564
2008-05-09,3.451,8.775,22.93,27.81,23.97,0.6031
2008-05-10,3.224,9.259,22.0,27.56,17.91,0.4506
2008-05-11,3.962,10.261,21.76,28.31,14.35,0.361
2008-05-12,3.59,9.722,21.46,27.55,11.04,0.2778
2008-05-13,0.63,9.757,22.21,28.2,25.86,0.6506
2008-05-14,0.551,10.032,21.5,27.88,47.98,1.2072
2008-05-15,0.0,10.076,21.6,28.01,6.739,0.1696
2008-05-16,0.0,9.137,21.67,27.19,6.528,0.1642
2008-05-17,2.59,9.297,21.43,27.18,6.458,0.1625
2008-05-18,4.607,7.899,21.64,26.02,6.387,0.1607
2008-05-19,4.008,8.118,21.63,26.19,6.387,0.1607
2008-05-20,18.516,7.36,21.06,25.01,7.188,0.1808
2008-05-21,14.915,7.894,21.44,25.86,11.53,0.2901
2008-05-22,0.0,9.086,20.43,26.18,10.63,0.2674
2008-05-23,0.0,8.173,20.59,25.4,9.277,0.2334
2008-05-24,3.635,7.283,20.78,24.76,7.04,0.1771
2008-05-25,6.731,7.074,20.48,24.3,20.33,0.5115
2008-05-26,6.472,8.325,19.65,24.79,36.0,0.9058
2008-05-27,8.74,8.056,19.86,24.69,40.89,1.0288
2008-05-28,30.073,6.335,20.45,23.61,44.86,1.1287
2008-05-29,1.779,8.708,21.05,26.33,69.76,1.7551
2008-05-30,7.601,10.511,21.32,28.38,78.23,1.9683
2008-05-31,0.577,9.773,21.02,27.37,46.44,1.1684
2008-06-01,0.094,9.245,21.2,26.98,33.39,0.8401
2008-06-02,13.46,9.699,20.62,27.0,98.83,2.4865
2008-06-03,10.081,8.863,21.08,26.5,76.35,1.921
2008-06-04,9.585,9.003,20.99,26.6,75.63,1.9028
2008-06-05,18.031,8.594,20.76,26.0,75.83,1.9079
2008-06-06,3.554,7.76,22.06,26.28,51.21,1.2884
2008-06-07,0.146,9.344,21.33,27.21,31.8,0.8001
2008-06-08,1.387,8.478,21.21,26.25,24.72,0.622
2008-06-09,0.35,9.124,21.36,27.04,19.13,0.4813
2008-06-10,5.068,9.127,21.43,27.09,17.05,0.429
2008-06-11,0.0,10.833,20.38,28.0,13.86,0.3487
2008-06-12,1.14,9.331,20.86,26.81,11.89,0.2991
2008-06-13,0.0,9.245,22.05,27.68,10.3,0.2591
2008-06-14,2.927,9.564,21.33,27.49,10.9,0.2742
2008-06-15,21.964,5.773,22.04,24.6,20.16,0.5072
2008-06-16,0.0,9.652,21.53,27.7,35.47,0.8924
2008-06-17,0.0,9.357,21.74,27.56,25.98,0.6537
2008-06-18,0.0,9.643,21.45,27.6,18.56,0.467
2008-06-19,0.966,9.71,21.57,27.76,15.64,0.3935
2008-06-20,0.0,8.9,21.42,26.84,13.29,0.3344
2008-06-21,0.15,10.609,20.26,27.67,11.37,0.2861
2008-06-22,7.529,7.582,20.65,24.97,10.23,0.2574
2008-06-23,0.182,8.988,20.42,26.13,9.583,0.2411
2008-06-24,0.0,10.156,20.14,27.12,8.822,0.222
2008-06-25,7.278,8.066,20.63,25.4,8.76,0.2204
2008-06-26,4.217,10.495,20.57,27.79,13.33,0.3354
2008-06-27,0.614,9.526,20.98,27.12,15.39,0.3872
2008-06-28,0.291,9.331,21.01,26.98,11.48,0.2888
2008-06-29,7.091,7.028,20.83,24.6,12.29,0.3092
2008-06-30,1.635,9.584,21.04,27.22,11.66,0.2934
2008-07-01,2.492,9.197,21.54,27.23,9.297,0.2339
2008-07-02,2.811,8.95,20.97,26.56,8.387,0.211
2008-07-03,14.119,8.309,21.32,26.22,8.203,0.2064
2008-07-04,11.952,10.477,21.28,28.32,15.91,0.4003
2008-07-05,0.0,10.422,21.59,28.5,15.36,0.3865
2008-07-06,0.952,10.062,21.14,27.78,13.01,0.3273
2008-07-07,0.568,9.211,20.66,26.53,12.08,0.3039
2008-07-08,11.422,9.876,21.48,27.84,10.36,0.2607
2008-07-09,6.001,9.285,21.33,27.16,8.75,0.2201
2008-07-10,10.426,8.93,21.45,26.9,8.74,0.2199
2008-07-11,18.917,10.171,20.99,27.75,16.98,0.4272
2008-07-12,5.232,10.133,21.27,27.93,20.99,0.5281
2008-07-13,0.0,8.848,21.64,26.94,18.01,0.4531
2008-07-14,0.0,10.45,20.55,27.7,15.13,0.3807
2008-07-15,3.327,8.593,21.28,26.39,12.24,0.308
2008-07-16,7.37,8.359,20.48,25.53,58.55,1.4731
2008-07-17,4.36,8.491,21.03,26.1,62.52,1.573
2008-07-18,5.562,8.86,20.11,25.73,55.86,1.4054
2008-07-19,5.076,9.139,21.27,26.94,42.76,1.0758
2008-07-20,2.228,10.859,21.43,28.82,36.04,0.9068
2008-07-21,0.469,9.719,21.5,27.67,30.44,0.7659
2008-07-22,7.834,9.988,21.3,27.79,25.2,0.634
2008-07-23,5.674,9.677,20.93,27.16,25.61,0.6443
2008-07-24,0.0,9.968,21.54,27.93,23.68,0.5958
2008-07-25,0.0,10.214,21.68,28.28,18.14,0.4564
2008-07-26,0.983,9.606,20.71,26.91,14.89,0.3746
2008-07-27,2.327,9.228,21.47,27.16,13.1,0.3296
2008-07-28,9.781,8.617,21.22,26.38,12.63,0.3178
2008-07-29,0.875,9.698,22.08,28.07,12.45,0.3132
2008-07-30,0.0,11.253,21.6,29.27,12.01,0.3022
2008-07-31,0.627,10.926,20.85,28.35,10.09,0.2539
2008-08-01,2.549,10.26,20.84,27.69,9.686,0.2437
2008-08-02,2.439,9.491,21.01,27.03,9.686,0.2437
2008-08-03,5.992,9.028,20.84,26.41,10.71,0.2695
2008-08-04,6.571,10.644,20.7,27.92,15.63,0.3932
2008-08-05,0.06,9.727,21.8,27.86,12.24,0.308
2008-08-06,10.015,8.582,21.26,26.31,9.399,0.2365
2008-08-07,0.404,11.604,20.63,28.86,8.581,0.2159
2008-08-08,0.289,12.079,20.84,29.52,7.83,0.197
2008-08-09,0.815,10.182,21.24,27.88,6.997,0.176
2008-08-10,8.087,8.533,21.24,26.24,12.47,0.3137
2008-08-11,6.86,6.755,21.04,24.49,10.05,0.2529
2008-08-12,10.036,10.932,20.23,27.86,8.234,0.2072
2008-08-13,0.199,11.211,20.13,28.05,7.273,0.183
2008-08-14,4.848,9.684,20.99,27.15,7.009,0.1763
2008-08-15,16.368,7.848,20.51,25.01,48.3,1.2152
2008-08-16,1.25,8.977,20.32,25.97,25.37,0.6383
